,location,total_sqft,bath,price,bhk,price_per_sqft
3579,Kasavanhalli,1115.0,2.0,50.0,2,4484.304932735426
3580,JP Nagar,1315.0,2.0,85.4,3,6494.296577946768
3581,Babusapalaya,1500.0,2.0,57.0,2,3800.0
3582,HSR Layout,1127.0,2.0,68.0,2,6033.717834960071
3583,Kundalahalli,1397.0,3.0,104.0,3,7444.523979957051
3584,Whitefield,1173.0,2.0,60.0,2,5115.089514066496
3586,Sarjapur  Road,2720.0,5.0,210.0,3,7720.588235294118
3587,Jakkur,1230.0,2.0,76.0,2,6178.861788617886
3588,other,3200.0,3.0,190.0,4,5937.5
3590,Talaghattapura,1868.0,3.0,121.0,3,6477.516059957174
3591,Uttarahalli,1689.28,3.0,91.2,3,5398.74976321273
3596,Channasandra,4200.0,6.0,180.0,6,4285.714285714285
3600,Kundalahalli,1397.0,3.0,108.0,3,7730.851825340014
3601,Sarjapur,1157.0,2.0,40.0,2,3457.216940363008
3602,Kasavanhalli,1125.0,2.0,61.2,2,5440.0
3604,Sarjapur  Road,1241.0,2.0,82.0,2,6607.57453666398
3605,Binny Pete,660.0,1.0,62.0,1,9393.939393939394
3606,Marathahalli,4000.0,4.0,220.0,4,5500.0
3607,Rajiv Nagar,2340.0,4.0,148.0,4,6324.786324786325
3608,other,596.0,1.0,42.0,1,7046.979865771812
3610,other,1200.0,4.0,110.0,4,9166.666666666666
3611,other,1910.0,3.0,190.0,3,9947.643979057591
3612,Brookefield,1139.0,2.0,80.0,2,7023.705004389815
3613,Thigalarapalya,3122.0,5.0,225.0,4,7206.91864189622
3614,Sarjapura - Attibele Road,1033.0,2.0,28.41,2,2750.242013552759
3615,Yeshwanthpur,1168.0,2.0,64.08,2,5486.301369863014
3617,Electronics City Phase 1,1340.0,2.0,75.0,2,5597.014925373134
3618,other,1405.0,2.0,70.0,3,4982.20640569395
3619,other,1800.0,3.0,65.0,3,3611.1111111111113
3620,other,1750.0,3.0,149.0,3,8514.285714285714
3621,other,1360.0,2.0,65.0,3,4779.411764705882
3623,other,985.0,2.0,63.0,2,6395.9390862944165
3624,other,1300.0,2.0,129.0,2,9923.076923076924
3625,7th Phase JP Nagar,1850.0,3.0,150.0,3,8108.108108108108
3626,other,1490.0,2.0,88.0,3,5906.040268456376
3628,Hormavu,1130.0,2.0,42.3,2,3743.362831858407
3629,Yelachenahalli,1080.0,2.0,55.0,2,5092.592592592592
3630,Singasandra,3126.0,4.0,120.0,4,3838.7715930902114
3631,Begur Road,1410.0,2.0,52.17,3,3700.0
3632,Bommanahalli,1375.0,3.0,59.0,3,4290.909090909091
3633,Hennur Road,1290.0,2.0,94.5,3,7325.581395348837
3634,Hosa Road,1318.0,2.0,85.28,3,6470.40971168437
3635,Electronic City,1128.0,2.0,68.0,2,6028.368794326241
3636,other,4428.0,4.0,255.0,4,5758.807588075881
3637,Kanakpura Road,1051.0,2.0,56.74,2,5398.667935299714
3639,Kannamangala,2400.0,4.0,130.0,4,5416.666666666667
3640,Yelahanka,1327.0,2.0,85.0,2,6405.42577241899
3641,Thigalarapalya,2912.0,6.0,210.0,4,7211.538461538462
3642,other,1301.0,2.0,55.0,2,4227.517294388932
3643,other,650.0,1.0,30.0,1,4615.384615384615
3644,Varthur,1200.0,3.0,67.75,3,5645.833333333333
3645,other,1500.0,2.0,89.99,3,5999.333333333333
3647,other,1350.0,4.0,145.0,4,10740.74074074074
3648,Electronic City Phase II,1000.0,2.0,28.88,2,2888.0
3649,Sarjapur  Road,984.0,2.0,45.91,2,4665.650406504065
3652,Hebbal,1355.0,3.0,83.87,3,6189.667896678967
3653,Sarakki Nagar,2145.0,4.0,270.0,3,12587.412587412588
3654,Malleshwaram,2475.0,4.0,300.0,3,12121.212121212122
3656,other,910.0,1.0,42.0,1,4615.384615384615
3658,Hosakerehalli,1304.0,2.0,100.0,2,7668.711656441717
3659,Begur Road,1615.0,3.0,58.0,3,3591.331269349845
3660,Sarjapur  Road,1400.0,2.0,68.0,2,4857.142857142857
3664,other,2000.0,3.0,85.0,3,4250.0
3667,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2,3999.0825688073396
3668,Gottigere,1500.0,3.0,70.0,3,4666.666666666667
3669,1st Phase JP Nagar,2059.0,3.0,225.0,3,10927.634774162214
3670,Kanakpura Road,525.0,1.0,30.0,1,5714.285714285715
3671,Bhoganhalli,1447.0,2.0,75.97,2,5250.172771250864
3672,Whitefield,1269.0,2.0,75.0,2,5910.16548463357
3676,Marathahalli,1208.0,2.0,70.0,2,5794.701986754967
3677,Ramamurthy Nagar,1185.0,2.0,45.5,2,3839.662447257384
3678,Laggere,1200.0,3.0,130.0,3,10833.333333333334
3679,Anekal,888.0,2.0,34.0,2,3828.828828828829
3680,Chandapura,1015.0,2.0,25.88,2,2549.753694581281
3681,other,532.0,1.0,22.49,1,4227.443609022556
3682,other,1060.0,3.0,62.0,3,5849.056603773585
3683,Electronic City,700.0,1.0,35.0,1,5000.0
3684,other,902.0,2.0,42.0,2,4656.319290465632
3686,Uttarahalli,1175.0,2.0,47.0,2,4000.0
3687,Binny Pete,1365.0,2.0,122.0,2,8937.728937728938
3691,Haralur Road,1300.0,2.0,79.0,2,6076.923076923077
3694,other,1550.0,2.0,160.0,2,10322.58064516129
3695,Akshaya Nagar,1666.0,3.0,95.0,3,5702.280912364946
3698,Murugeshpalya,1845.0,3.0,91.0,3,4932.249322493225
3699,Sarjapura - Attibele Road,1676.0,3.0,52.0,3,3102.6252983293557
3700,Uttarahalli,1137.0,2.0,63.0,2,5540.8970976253295
3701,Electronic City,1360.0,2.0,70.5,3,5183.823529411765
3702,other,1374.0,2.0,70.0,3,5094.614264919942
3703,Judicial Layout,1700.0,3.0,155.0,3,9117.64705882353
3704,Whitefield,3227.0,5.0,250.0,5,7747.133560582584
3705,other,2145.0,4.0,125.0,4,5827.505827505827
3707,Kasavanhalli,2170.0,3.0,151.0,3,6958.52534562212
3708,other,1080.0,2.0,55.0,2,5092.592592592592
3709,Electronic City Phase II,1790.0,3.0,100.0,3,5586.592178770949
3710,Doddathoguru,550.0,1.0,17.0,1,3090.909090909091
3711,Poorna Pragna Layout,1270.0,2.0,50.79,3,3999.212598425197
3713,other,1000.0,2.0,80.0,2,8000.0
3714,Binny Pete,2940.0,6.0,280.0,4,9523.809523809523
3715,other,1240.0,2.0,52.6,2,4241.935483870968
3717,Kambipura,883.0,2.0,39.0,2,4416.761041902605
3718,other,1500.0,2.0,97.0,3,6466.666666666667
3720,Kasavanhalli,1915.0,3.0,80.0,3,4177.545691906005
3721,Whitefield,1545.0,3.0,79.0,3,5113.26860841424
3722,other,1865.0,4.0,140.0,3,7506.702412868633
3724,other,1200.0,2.0,49.0,2,4083.3333333333335
3725,Kengeri,963.0,2.0,40.0,2,4153.686396677051
3726,Marsur,1200.0,3.0,120.0,3,10000.0
3727,Basavangudi,2600.0,4.0,260.0,4,10000.0
3728,Kaikondrahalli,1700.0,4.0,108.0,4,6352.941176470588
3729,Lingadheeranahalli,1682.0,3.0,120.0,3,7134.36385255648
3730,Yelahanka,1371.0,2.0,65.0,3,4741.064916119621
3731,Hennur Road,901.0,2.0,49.5,2,5493.895671476138
3733,Ambalipura,1730.0,3.0,120.0,3,6936.416184971098
3734,Konanakunte,1200.0,4.0,125.0,4,10416.666666666666
3735,EPIP Zone,1500.0,3.0,102.0,3,6800.0
3736,Sarjapur  Road,3785.0,6.0,280.0,4,7397.622192866578
3737,other,3500.0,4.0,245.0,4,7000.0
3738,other,1203.0,2.0,59.86,2,4975.893599334996
3739,Horamavu Banaswadi,1357.0,2.0,54.0,2,3979.3662490788506
3740,other,1600.0,3.0,76.0,3,4750.0
3741,Yelahanka New Town,350.0,1.0,13.5,1,3857.1428571428573
3744,Sarjapur  Road,835.0,1.0,46.95,1,5622.754491017964
3746,Haralur Road,1444.0,2.0,80.0,3,5540.16620498615
3747,Kanakapura,1277.0,2.0,55.0,2,4306.969459671104
3748,Lingadheeranahalli,1521.0,3.0,94.71,3,6226.824457593689
3751,Old Madras Road,2760.0,5.0,157.0,3,5688.405797101449
3752,Marathahalli,1325.0,1.0,92.0,2,6943.396226415094
3754,Marathahalli,1525.0,3.0,90.0,3,5901.639344262295
3755,other,1320.0,2.0,73.0,3,5530.30303030303
3757,Old Airport Road,1858.0,2.0,167.0,3,8988.15931108719
3758,Electronic City,1150.0,2.0,38.0,2,3304.3478260869565
3759,Electronic City Phase II,769.0,2.0,40.0,2,5201.560468140442
3760,Electronic City,1571.0,3.0,105.0,3,6683.64099299809
3761,Hennur Road,1445.0,3.0,86.56,3,5990.311418685121
3764,Sarjapur,2238.0,3.0,140.0,3,6255.585344057194
3765,Electronic City,1090.0,2.0,31.49,2,2888.9908256880735
3766,Yelahanka,1712.0,3.0,82.0,3,4789.719626168225
3767,Haralur Road,1088.0,2.0,68.0,2,6250.0
3769,other,2150.0,6.0,205.0,6,9534.883720930233
3770,Kundalahalli,1920.0,3.0,150.0,3,7812.5
3771,Margondanahalli,1000.0,2.0,57.0,2,5700.0
3772,other,1100.0,2.0,56.1,2,5100.0
3773,Electronic City,1089.0,2.0,45.0,2,4132.231404958678
3774,Horamavu Agara,1106.0,2.0,43.09,2,3896.021699819168
3775,Kengeri,927.0,2.0,37.0,2,3991.3700107874865
3776,Kanakpura Road,1339.0,2.0,58.0,2,4331.59073935773
3777,Thanisandra,923.0,1.0,45.69,1,4950.162513542795
3780,Thubarahalli,975.0,2.0,55.0,2,5641.025641025641
3781,Hebbal,2400.0,4.0,180.0,3,7500.0
3782,Subramanyapura,1330.0,3.0,72.0,3,5413.533834586467
3783,Thanisandra,1183.0,2.0,59.74,2,5049.873203719358
3784,Harlur,1758.0,3.0,133.0,3,7565.415244596132
3788,Pai Layout,1100.0,2.0,50.0,2,4545.454545454545
3789,Ramamurthy Nagar,1170.0,2.0,46.8,2,4000.0
3790,other,2400.0,5.0,120.0,5,5000.0
3791,Raja Rajeshwari Nagar,1530.0,3.0,51.77,3,3383.6601307189544
3792,Hebbal,1420.0,2.0,107.0,2,7535.211267605634
3796,7th Phase JP Nagar,1680.0,3.0,120.0,3,7142.857142857143
3797,other,675.0,3.0,52.0,2,7703.7037037037035
3798,Hoodi,1055.0,2.0,57.63,2,5462.559241706161
3799,Iblur Village,1918.0,3.0,129.0,3,6725.7559958289885
3800,Sarjapur  Road,1280.0,2.0,76.0,2,5937.5
3802,Sarjapur  Road,1145.0,2.0,49.5,2,4323.144104803493
3803,Talaghattapura,2106.0,3.0,126.0,3,5982.9059829059825
3804,other,1801.0,3.0,139.0,3,7717.9344808439755
3806,Rajaji Nagar,1718.0,3.0,288.0,2,16763.678696158324
3808,Hebbal,1320.0,2.0,92.0,2,6969.69696969697
3809,other,1350.0,2.0,65.0,3,4814.814814814815
3810,other,2990.0,4.0,324.0,4,10836.120401337792
3811,Kalyan nagar,3800.0,5.0,300.0,4,7894.736842105263
3813,Bannerghatta Road,1893.0,3.0,100.0,3,5282.620179609086
3814,Chandapura,1107.0,2.0,43.0,3,3884.3721770551037
3818,other,2400.0,2.0,160.0,2,6666.666666666667
3820,Jalahalli,2113.0,3.0,155.0,3,7335.541883577851
3821,KR Puram,1100.0,2.0,46.0,2,4181.818181818182
3823,Harlur,1884.0,4.0,120.0,4,6369.426751592357
3824,Electronic City,1110.0,2.0,40.0,2,3603.6036036036035
3825,Kudlu,1027.0,2.0,43.0,2,4186.952288218111
3828,other,1150.0,2.0,75.0,2,6521.739130434783
3829,other,1200.0,3.0,165.0,3,13750.0
3830,Kudlu Gate,703.0,1.0,52.0,1,7396.870554765292
3831,other,1400.0,2.0,62.0,3,4428.571428571428
3832,Bellandur,1195.0,2.0,51.0,2,4267.782426778243
3833,Narayanapura,1302.0,2.0,69.1,2,5307.219662058371
3834,Begur Road,1583.0,3.0,74.4,3,4699.936828806065
3837,Kammasandra,1385.0,2.0,34.63,3,2500.361010830325
3838,Whitefield,3262.0,4.0,260.0,4,7970.570202329859
3839,Electronic City,1600.0,3.0,104.0,3,6500.0
3840,Old Airport Road,1150.0,2.0,90.0,2,7826.086956521739
3841,other,4500.0,9.0,166.0,9,3688.8888888888887
3842,Sarjapur  Road,1263.0,2.0,78.0,2,6175.771971496437
3847,other,1853.0,3.0,82.0,3,4425.256341068538
3849,Bannerghatta Road,1600.0,3.0,95.0,3,5937.5
3850,other,1256.0,2.0,62.8,2,5000.0
3851,other,1390.0,2.0,80.0,3,5755.395683453237
3852,other,1550.0,2.0,90.0,3,5806.451612903225
3854,Hebbal,919.0,2.0,49.0,2,5331.882480957563
3855,Margondanahalli,1625.0,3.0,80.0,3,4923.076923076923
3856,Gunjur,1195.0,2.0,44.0,2,3682.0083682008367
3860,Harlur,1197.0,2.0,79.0,2,6599.832915622389
3861,Old Airport Road,2690.0,4.0,191.0,4,7100.371747211896
3863,Bommasandra,1295.0,2.0,50.28,3,3882.6254826254826
3865,Whitefield,1132.0,2.0,79.28,2,7003.533568904593
3868,Hebbal,1645.0,3.0,135.0,3,8206.686930091186
3869,Whitefield,1200.0,2.0,45.84,2,3820.0
3871,Marathahalli,1937.0,3.0,140.0,3,7227.671657201859
3872,Doddathoguru,1015.0,2.0,33.5,2,3300.4926108374384
3874,Kathriguppe,1350.0,2.0,80.99,3,5999.259259259258
3876,Kothanur,1185.0,2.0,59.0,2,4978.9029535864975
3877,Domlur,1720.0,3.0,135.0,3,7848.837209302325
3878,Hebbal,2080.0,3.0,175.0,3,8413.461538461539
3879,Tindlu,1500.0,3.0,87.0,3,5800.0
3880,Yelahanka,1566.0,3.0,97.0,3,6194.125159642401
3881,Rajaji Nagar,2386.0,3.0,334.0,3,13998.323554065382
3882,other,1500.0,4.0,110.0,4,7333.333333333333
3883,KR Puram,1290.0,2.0,49.02,2,3800.0
3884,other,1531.0,3.0,72.0,3,4702.808621815807
3885,other,1839.0,3.0,165.0,3,8972.26753670473
3887,Electronic City Phase II,1400.0,2.0,40.43,3,2887.8571428571427
3891,Banashankari Stage III,2000.0,4.0,100.0,4,5000.0
3892,Kaval Byrasandra,1100.0,2.0,46.0,2,4181.818181818182
3893,other,1200.0,2.0,55.0,2,4583.333333333333
3895,Whitefield,2830.0,5.0,160.0,4,5653.7102473498235
3897,Anandapura,1141.0,2.0,42.75,2,3746.7134092900965
3898,AECS Layout,1080.0,2.0,55.0,2,5092.592592592592
3899,HBR Layout,1200.0,2.0,60.0,2,5000.0
3900,Varthur,1111.0,2.0,41.88,2,3769.57695769577
3901,NGR Layout,1022.0,2.0,45.9,2,4491.19373776908
3902,Bannerghatta Road,1275.0,2.0,65.0,2,5098.0392156862745
3903,other,900.0,2.0,70.0,2,7777.777777777777
3905,Battarahalli,1135.0,2.0,43.0,2,3788.546255506608
3906,Rachenahalli,1050.0,2.0,52.1,2,4961.9047619047615
3907,Kudlu Gate,1535.0,3.0,86.0,3,5602.605863192182
3909,Bellandur,1050.0,2.0,72.0,2,6857.142857142857
3911,Gottigere,1621.0,3.0,72.0,3,4441.702652683529
3912,Bannerghatta Road,892.0,2.0,39.0,2,4372.197309417041
3914,Hebbal,1355.0,3.0,83.87,3,6189.667896678967
3917,other,1200.0,6.0,70.0,4,5833.333333333333
3918,Indira Nagar,1400.0,2.0,168.0,2,12000.0
3919,Kengeri,726.0,2.0,35.0,2,4820.936639118458
3920,other,1500.0,3.0,149.0,3,9933.333333333334
3922,Horamavu Agara,1079.0,2.0,41.0,2,3799.8146431881373
3923,Begur Road,1170.0,2.0,46.0,2,3931.6239316239316
3924,Doddathoguru,1104.0,2.0,39.0,2,3532.608695652174
3925,Kanakpura Road,950.0,2.0,45.0,2,4736.8421052631575
3928,Kogilu,1559.0,3.0,127.0,3,8146.247594611931
3931,Ramagondanahalli,1215.0,2.0,45.5,2,3744.855967078189
3932,Talaghattapura,1868.0,3.0,135.0,3,7226.980728051391
3933,Electronic City,1130.0,2.0,32.63,2,2887.610619469027
3934,Kanakpura Road,1570.0,3.0,64.5,3,4108.28025477707
3935,Sarjapur  Road,1691.0,3.0,98.0,3,5795.38734476641
3937,Hulimavu,1225.0,2.0,55.0,2,4489.7959183673465
3938,JP Nagar,1690.0,3.0,112.0,3,6627.218934911242
3939,Thigalarapalya,1418.0,2.0,103.0,2,7263.7517630465445
3940,Kasturi Nagar,1896.0,3.0,125.0,4,6592.827004219409
3943,Electronic City Phase II,900.0,2.0,32.5,2,3611.1111111111113
3944,other,750.0,2.0,50.0,1,6666.666666666667
3946,Ananth Nagar,908.0,2.0,26.0,2,2863.4361233480176
3947,Sarjapur  Road,3416.5,6.0,143.0,4,4185.570027806234
3949,BEML Layout,2400.0,4.0,225.0,5,9375.0
3951,Kudlu,1092.0,2.0,44.0,2,4029.3040293040294
3952,Hulimavu,1255.0,2.0,74.0,2,5896.414342629482
3953,Electronic City,1500.0,2.0,100.0,3,6666.666666666667
3954,Thanisandra,1296.0,2.0,72.0,2,5555.555555555556
3955,Horamavu Banaswadi,925.0,2.0,38.0,2,4108.108108108108
3956,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2,4105.571847507332
3957,other,600.0,3.0,75.0,2,12500.0
3958,Thanisandra,1020.0,2.0,44.5,2,4362.745098039216
3959,Choodasandra,1530.0,3.0,77.0,3,5032.679738562091
3960,Gubbalala,1650.0,3.0,71.0,3,4303.030303030303
3961,other,1605.0,2.0,85.0,3,5295.95015576324
3963,Kogilu,1190.0,2.0,50.66,2,4257.142857142857
3965,6th Phase JP Nagar,1140.0,2.0,65.0,2,5701.754385964912
3967,Bisuvanahalli,1075.0,2.0,50.0,3,4651.162790697675
3968,Kannamangala,1574.0,3.0,93.34,3,5930.114358322745
3970,Marathahalli,1550.0,3.0,83.0,3,5354.8387096774195
3971,other,1205.0,2.0,60.0,2,4979.253112033195
3972,Kambipura,1082.0,2.0,55.0,3,5083.179297597043
3973,Uttarahalli,1215.0,2.0,52.85,3,4349.794238683127
3974,Hebbal,2483.0,5.0,230.0,4,9262.988320579943
3975,other,1200.0,3.0,46.14,2,3845.0
3976,other,1500.0,1.0,19.5,1,1300.0
3979,Kanakpura Road,1452.0,3.0,60.98,3,4199.724517906336
3980,Electronic City Phase II,1329.0,2.0,41.0,3,3085.0263355906695
3981,other,1125.0,2.0,44.0,2,3911.1111111111113
3982,other,1200.0,2.0,70.0,2,5833.333333333333
3984,Uttarahalli,1312.5,3.0,51.19,3,3900.190476190476
3985,Hebbal,2600.0,3.0,195.0,3,7500.0
3986,other,1200.0,2.0,160.0,2,13333.333333333334
3988,Pai Layout,1255.0,2.0,80.0,2,6374.501992031873
3989,other,1904.0,3.0,155.0,3,8140.756302521008
3993,other,2770.0,4.0,315.0,3,11371.841155234657
3994,other,813.0,1.0,39.0,1,4797.047970479704
3995,other,3884.0,4.0,240.0,4,6179.196704428425
3996,Doddaballapur,3876.0,3.0,300.0,3,7739.938080495356
3998,other,4750.0,2.0,120.0,4,2526.315789473684
3999,Hormavu,1500.0,3.0,70.0,3,4666.666666666667
4000,Bannerghatta Road,1880.0,3.0,95.0,3,5053.191489361702
4001,Electronic City,1440.0,2.0,55.0,3,3819.4444444444443
4002,Akshaya Nagar,1575.0,3.0,90.0,3,5714.285714285715
4003,other,1630.0,2.0,97.78,3,5998.773006134969
4007,other,2425.0,4.0,173.0,4,7134.020618556701
4009,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2,4672.897196261682
4012,other,1150.0,2.0,56.0,2,4869.565217391304
4013,Frazer Town,1900.0,4.0,145.0,3,7631.578947368421
4014,other,1141.0,2.0,49.0,2,4294.478527607362
4015,Jigani,937.0,2.0,44.0,2,4695.837780149413
4016,Green Glen Layout,1075.0,2.0,60.0,2,5581.395348837209
4017,Panathur,1000.0,2.0,65.3,2,6530.0
4018,Kasavanhalli,1450.0,3.0,77.41,3,5338.620689655172
4020,other,936.0,2.0,43.0,2,4594.017094017094
4021,other,1280.0,2.0,75.0,2,5859.375
4022,Babusapalaya,1050.0,2.0,45.0,2,4285.714285714285
4023,Marathahalli,1350.0,2.0,86.0,2,6370.37037037037
4024,Mallasandra,1325.0,2.0,70.0,2,5283.018867924528
4025,Devanahalli,1174.0,2.0,59.0,2,5025.553662691653
4027,other,735.0,1.0,75.0,1,10204.081632653062
4028,other,500.0,1.0,24.0,1,4800.0
4031,Bisuvanahalli,1075.0,2.0,52.0,3,4837.209302325581
4033,other,1100.0,2.0,50.0,2,4545.454545454545
4034,Rajaji Nagar,3436.0,6.0,500.0,4,14551.804423748545
4035,other,1200.0,4.0,145.0,3,12083.333333333334
4037,other,1200.0,2.0,100.0,2,8333.333333333334
4038,Kudlu Gate,1532.0,3.0,83.0,3,5417.754569190601
4039,Doddaballapur,2776.0,4.0,195.0,3,7024.495677233429
4040,Padmanabhanagar,1531.0,2.0,75.0,3,4898.758981058132
4041,Poorna Pragna Layout,1270.0,2.0,50.79,3,3999.212598425197
4042,Uttarahalli,1325.0,2.0,53.0,2,4000.0
4043,other,1200.0,3.0,160.0,3,13333.333333333334
4046,Bannerghatta Road,1260.0,2.0,70.0,2,5555.555555555556
4048,Malleshpalya,1060.0,2.0,40.0,2,3773.5849056603774
4049,Kasavanhalli,1476.0,3.0,95.0,3,6436.314363143631
4050,Murugeshpalya,1185.0,2.0,85.0,2,7172.995780590717
4051,other,1265.0,2.0,82.0,3,6482.213438735178
4052,other,3200.0,5.0,150.0,4,4687.5
4053,other,1196.0,2.0,56.81,2,4750.0
4054,EPIP Zone,1280.0,2.0,69.0,2,5390.625
4056,Hulimavu,1175.0,2.0,45.0,2,3829.7872340425533
4057,other,1850.0,3.0,98.0,3,5297.2972972972975
4058,Indira Nagar,2400.0,4.0,525.0,4,21875.0
4059,Whitefield,1195.0,2.0,70.0,2,5857.740585774059
4060,Ulsoor,2000.0,3.0,185.0,3,9250.0
4066,other,2360.0,4.0,150.0,4,6355.932203389831
4067,other,1030.0,2.0,77.25,2,7500.0
4068,other,1512.0,1.0,65.01,2,4299.603174603175
4069,Subramanyapura,929.0,2.0,48.0,2,5166.846071044133
4070,Jigani,1252.0,3.0,61.0,3,4872.20447284345
4072,Electronics City Phase 1,1124.0,2.0,55.0,3,4893.238434163701
4075,Hennur Road,1482.0,2.0,97.0,3,6545.209176788124
4076,Sector 7 HSR Layout,1163.0,2.0,98.86,2,8500.42992261393
4078,Whitefield,3480.0,4.0,284.0,3,8160.919540229885
4079,Chandapura,520.0,1.0,14.04,1,2700.0
4080,other,2000.0,3.0,160.0,3,8000.0
4081,Prithvi Layout,1352.0,2.0,75.0,2,5547.337278106509
4082,Electronic City,1152.0,2.0,65.0,2,5642.361111111111
4083,other,1575.0,3.0,93.0,3,5904.761904761905
4084,Hegde Nagar,1965.0,4.0,125.0,3,6361.323155216285
4085,other,1300.0,2.0,70.0,3,5384.615384615385
4088,Hoskote,1740.0,3.0,60.0,3,3448.2758620689656
4090,Neeladri Nagar,1060.0,2.0,35.0,2,3301.8867924528304
4091,other,975.0,2.0,50.0,2,5128.205128205128
4092,Ramamurthy Nagar,1150.0,2.0,51.0,2,4434.782608695652
4093,Whitefield,1738.0,2.0,79.0,3,4545.454545454545
4094,Bommanahalli,1250.0,3.0,55.0,3,4400.0
4095,Bannerghatta Road,1788.0,3.0,90.0,3,5033.557046979866
4096,Kanakapura,1151.0,2.0,59.0,2,5125.977410947003
4097,Uttarahalli,1300.0,2.0,60.0,3,4615.384615384615
4099,other,1380.0,2.0,75.0,2,5434.782608695652
4100,Hebbal,1645.0,3.0,117.0,3,7112.462006079028
4101,Babusapalaya,1141.0,2.0,45.9,2,4022.787028921998
4102,7th Phase JP Nagar,1175.0,2.0,82.5,2,7021.276595744681
4103,Banashankari Stage V,1355.0,2.0,61.0,3,4501.845018450184
4104,Dasarahalli,1150.0,2.0,70.0,2,6086.95652173913
4105,other,5800.0,5.0,80.0,5,1379.3103448275863
4106,other,1000.0,2.0,45.0,2,4500.0
4107,Balagere,1007.0,2.0,65.0,2,6454.816285998014
4108,other,3000.0,5.0,100.0,4,3333.3333333333335
4109,Kothanur,1436.0,3.0,70.0,3,4874.651810584958
4110,Marathahalli,4000.0,4.0,220.0,4,5500.0
4111,Somasundara Palya,2372.0,3.0,140.0,3,5902.192242833053
4114,Rajaji Nagar,1200.0,2.0,150.0,2,12500.0
4116,Dodda Nekkundi,1100.0,2.0,48.0,2,4363.636363636364
4117,other,1080.0,2.0,45.0,2,4166.666666666667
4118,Electronic City,1070.0,2.0,60.0,2,5607.476635514019
4119,Kadubeesanahalli,1532.0,3.0,115.0,3,7506.527415143603
4120,Hennur,1040.0,2.0,42.12,2,4050.0
4121,other,3100.0,3.0,250.0,3,8064.5161290322585
4124,Rajaji Nagar,1160.0,1.0,163.0,2,14051.724137931034
4127,other,1190.0,2.0,100.0,2,8403.361344537816
4128,other,1827.0,3.0,100.0,3,5473.453749315819
4129,HRBR Layout,1210.0,2.0,75.0,2,6198.347107438017
4130,other,1500.0,3.0,95.0,3,6333.333333333333
4131,Rachenahalli,1050.0,2.0,53.5,2,5095.238095238095
4132,Hebbal,1251.0,2.0,88.73,2,7092.725819344524
4133,HSR Layout,1600.0,2.0,115.0,3,7187.5
4134,Electronic City,1128.0,2.0,65.5,2,5806.737588652482
4135,Budigere,1820.0,3.0,93.0,3,5109.89010989011
4136,Thigalarapalya,2072.0,4.0,159.0,3,7673.745173745174
4137,Raja Rajeshwari Nagar,1510.0,2.0,59.0,3,3907.2847682119204
4138,Hoodi,1925.0,2.0,114.0,3,5922.077922077922
4140,Thigalarapalya,2072.0,4.0,147.0,3,7094.594594594595
4143,Sahakara Nagar,960.0,2.0,56.0,2,5833.333333333333
4144,other,1180.0,2.0,63.0,2,5338.983050847458
4148,Bisuvanahalli,1180.0,2.0,46.0,3,3898.3050847457625
4150,Bannerghatta Road,1157.0,2.0,40.0,2,3457.216940363008
4151,Kanakpura Road,1300.0,3.0,69.0,3,5307.692307692308
4154,Jakkur,1290.0,2.0,80.0,2,6201.550387596899
4155,Hoskote,1170.0,2.0,45.0,2,3846.153846153846
4157,Yelachenahalli,1400.0,2.0,78.0,2,5571.428571428572
4160,Hormavu,1725.0,3.0,85.0,3,4927.536231884058
4161,Kanakpura Road,700.0,2.0,40.0,2,5714.285714285715
4165,Badavala Nagar,1274.0,2.0,81.0,2,6357.9277864992155
4166,Doddathoguru,915.0,2.0,32.0,2,3497.2677595628415
4169,other,1540.0,3.0,68.0,3,4415.584415584415
4171,other,1645.0,3.0,95.0,3,5775.075987841945
4173,other,1200.0,4.0,140.0,4,11666.666666666666
4174,Nehru Nagar,2342.0,3.0,115.0,4,4910.333048676345
4177,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8,4687.5
4180,other,1097.0,2.0,65.0,2,5925.2506836827715
4182,Green Glen Layout,1715.0,3.0,115.0,3,6705.539358600583
4184,Electronic City,1200.0,2.0,59.0,2,4916.666666666667
4185,8th Phase JP Nagar,1080.0,2.0,38.0,2,3518.5185185185187
4186,Kasavanhalli,1200.0,2.0,50.3,2,4191.666666666667
4188,Banashankari,1400.0,2.0,78.0,3,5571.428571428572
4190,Kanakpura Road,458.0,1.0,19.695,1,4300.218340611354
